,time,survival_unbiased,survival_biased,survival_fitted
3866,15.891692837828002,,-0.002395440585375269,-0.0022681018200843405
2961,15.896961227264,,-0.0023960604645918513,-0.0022687328204364587
252,15.902019842011999,,-0.0023966803441925724,-0.002269338695861196
3108,15.909265083791999,,-0.002397300224177656,-0.002270206465825793
5207,15.918233048220001,,-0.0023979201045469904,-0.0022712805680311435
3575,15.932164369068,,-0.002398539985300466,-0.002272949136474564
4445,15.947451611783997,,-0.002399159866438305,-0.002274780105056878
3383,15.950875758479999,,-0.0023997797479602856,-0.002275190218583436
5095,15.95318797943,,-0.002400399629866631,-0.0022754671556343793
1144,15.954029518544,,-0.002401019512157119,-0.0022755679476285373
1872,15.954798025778002,,-0.0024016393948319724,-0.0022756599925202736
5687,15.95674677664,,-0.0024022592778910807,-0.00227589339638972
3211,15.960467356199999,,-0.0024028791613343327,-0.0022763390139813886
1153,15.96778026996,,-0.0024034990451619518,-0.0022772148890877423
6108,15.968409916768,,-0.0024041189293737162,-0.0022772903025252613
6048,15.969927591659998,,-0.002404738813969848,-0.0022774720759880787
754,15.973920629536,,-0.002405358698950126,-0.0022779503261889014
3223,15.978992510529999,,-0.002405978584314773,-0.002278557790525392
4156,15.979849862399998,,-0.002406598470063678,-0.0022786604764293917
3434,15.989207215070001,,-0.00240721835619673,-0.0022797812160598604
665,15.992932072808,,-0.0024078382427141524,-0.002280227346053252
5636,15.993061420139998,,-0.002408458129615723,-0.002280242838114541
3020,16.005096489768004,,-0.0024090780169016657,-0.0022816842906239446
3194,16.007407612016,,-0.0024096979045717566,-0.002281961096082233
5572,16.012932689304,,-0.0024103177926262202,-0.0022826228401990186
6276,16.013944821512002,,-0.0024109376810649455,-0.0022827440643012602
694,16.015502854722,,-0.002411557569887821,-0.0022829306715208032
2485,16.021061993106,,-0.0024121774590950703,-0.002283596495169641
3643,16.034815037504003,,-0.002412797348686471,-0.002285243711261629
3574,16.0427811695,,-0.002413417238662247,-0.002286197822979367
1564,16.045354136434,,-0.002414037129022286,-0.0022865059898415675
6672,16.051633751988,,-0.002414657019766478,-0.002287258105772608
1762,16.0741362483,,-0.0024152769108950465,-0.0022899532526042725
7262,16.07598118395,,-0.002415896802407769,-0.0022901742224203667
923,16.08612937395,,-0.0024165166943048684,-0.002291389681440842
1387,16.090253226191997,,-0.002417136586586123,-0.0022918835994111047
7178,16.09711416483,,-0.002417756479251755,-0.002292705340998175
1316,16.10039913075,,-0.002418376372301654,-0.0022930987847018715
127,16.105806980256002,,-0.00241899626573571,-0.0022937464883281775
6360,16.117750200228,,-0.0024196161595541454,-0.0022951769399110196
1093,16.123724424744,,-0.002420236053756738,-0.002295892478847354
1125,16.126508654783997,,-0.0024208559483437104,-0.0022962259489062702
5033,16.12664894046,,-0.0024214758433148413,-0.002296242751064127
2600,16.131012811404,,-0.002422095738670354,-0.0022967654163180366
2651,16.131748340399998,,-0.0024227156344101366,-0.0022968535113727217
3476,16.134117186540003,,-0.0024233355305340793,-0.0022971372304801674
4724,16.138113385626,,-0.0024239554270424047,-0.0022976158593023205
2241,16.14495092463,,-0.00242457532393489,-0.002298434798291467
3937,16.148251242864,,-0.00242519522121176,-0.0022988300807574
4701,16.15835339469,,-0.002425815118872791,-0.002300040025739029
4532,16.16712469006,,-0.0024264350169182066,-0.0023010905726916107
1313,16.16767191736,,-0.0024270549153478965,-0.0023011561146609703
5557,16.17010684215,,-0.002427674814161749,-0.0023014477480754196
2142,16.172953836826,,-0.0024282947133599875,-0.0023017887355185193
4479,16.17463449125,,-0.0024289146129423903,-0.0023019900292053693
4639,16.18325342408,,-0.00242953451290918,-0.0023030223275418305
5492,16.184342847491997,,-0.002430154413260135,-0.002303152808890054
3672,16.18606308393,,-0.0024307743139954773,-0.0023033588433549117
4203,16.196288338434,,-0.002431394215115097,-0.0023045835324692803
3565,16.19850657117,,-0.002432014116618883,-0.002304849212456399
1601,16.202530271356,,-0.0024326340185070582,-0.002305331135113224
708,16.203270052839997,,-0.0024332539207794013,-0.002305419739492715
7066,16.209491145344,,-0.0024338738234361344,-0.002306164846058634
5981,16.218960068586,,-0.002434493726477036,-0.0023072989486097963
269,16.220950347231998,,-0.0024351136299023282,-0.0023075373263040985
5906,16.22322289448,,-0.0024357335337119018,-0.002307809511595469
4304,16.22592167564,,-0.0024363534379056445,-0.002308132747355266
6151,16.232407317646,,-0.00243697334248378,-0.0023089095392836555
6753,16.235266449488,,-0.0024375932474460862,-0.0023092519804074514
277,16.240418882042,,-0.002438213152792786,-0.0023098690924860726
3775,16.248855113568,,-0.002438833058523769,-0.002310879508501844
1269,16.261632955567997,,-0.002439452964638924,-0.002312409923612431
1480,16.26457055803,,-0.002440072871138474,-0.0023127617632420607
2486,16.271255895099998,,-0.002440692778022197,-0.00231356247285103
2644,16.28632948758,,-0.002441312685290316,-0.0023153678523276447
36,16.292504,-0.0026033858701149278,,
3554,16.29865804212,,-0.002441932592942609,-0.002316844455822954
4901,16.304601994520002,,-0.002442552500979299,-0.0023175563690372176
3935,16.30834316533,,-0.0024431724094002754,-0.0023180044528638066
181,16.309695053894,,-0.002443792318205427,-0.0023181663699297847
6266,16.317336236343998,,-0.002444412227394977,-0.0023190815621104543
4013,16.319730026880002,,-0.0024450321369687035,-0.0023193682688335358
5110,16.342508912320003,,-0.0024456520469268296,-0.002322096519071699
916,16.344608739732,,-0.0024462719572691327,-0.002322348017532937
7368,16.345592781605998,,-0.0024468918679958363,-0.0023224658772273534
4016,16.3460356,,-0.0024475117791068293,-0.0023225189140360274
5312,16.349998189872,,-0.002448131690602001,-0.0023229935174484944
5271,16.365575156476,,-0.002448751602481575,-0.002324859186555052
6294,16.384088790315996,,-0.002449371514745328,-0.0023270765832782703
6407,16.387812694092002,,-0.002449991427393484,-0.0023275225990146654
6535,16.392699800064,,-0.002450611340425821,-0.002328107932659156
2883,16.395028574214,,-0.002451231253842561,-0.0023283868523036703
4386,16.40054936877,,-0.0024518511676435944,-0.002329048083473296
479,16.41193721592,,-0.0024524710818288097,-0.0023304120174893386
6786,16.413385192074003,,-0.00245309099639843,-0.002330585443063536
6397,16.414268691708,,-0.0024537109113522337,-0.0023306912607117796
297,16.424978214012,,-0.0024543308266904433,-0.0023319739510722654
1740,16.429980143296,,-0.002454950742412837,-0.0023325730372214222
4850,16.433737722668,,-0.0024555706585196375,-0.0023330230863181428
3284,16.451342874288,,-0.0024561905750107344,-0.002335131673203426
5531,16.452204189475996,,-0.0024568104918860165,-0.0023352348337980465
395,16.460362853858,,-0.002457430409145707,-0.0023362120053151483
2361,16.460757934432,,-0.002458050326789584,-0.00233625932451665
4605,16.466139266112002,,-0.0024586702448178704,-0.00233690385207601
5224,16.46815173397,,-0.0024592901632303444,-0.0023371448873947638
5123,16.48043093875,,-0.0024599100820272284,-0.00233861558021921
3630,16.5020691646,,-0.002460530001208412,-0.0023412072125000858
2625,16.502552888336,,-0.0024611499207737846,-0.0023412651485831054
3393,16.502656804368,,-0.002461769840723569,-0.0023412775947117713
3971,16.508650498076,,-0.0024623897610575427,-0.0023419954654929995
7091,16.513760935163997,,-0.002463009681775929,-0.002342607547732017
4517,16.523095210792,,-0.002463629602878618,-0.002343725523401733
739,16.523775285084,,-0.0024642495243654976,-0.0023438069765902136
875,16.526970200724,,-0.002464869446236791,-0.0023441896348804407
5522,16.527351898752,,-0.002465489368492277,-0.0023442353512408186
4216,16.52991535286,,-0.0024661092911321784,-0.00234454237874219
6896,16.533544726980004,,-0.0024667292141562725,-0.0023449770725657033
1374,16.535065221432,,-0.0024673491375647827,-0.0023451591837300844
4375,16.535302439669998,,-0.0024679690613575982,-0.002345187595599314
1007,16.539452497128,,-0.0024685889855346078,-0.0023456846521949064
4072,16.540002515706,,-0.0024692089100960355,-0.0023457505284784656
1711,16.545493686942,,-0.002469828835041658,-0.0023464082116329762
2819,16.547780232544,,-0.0024704487603716997,-0.002346682073521419
2996,16.55038185416,,-0.002471068686085937,-0.002346993672383978
130,16.56279712368,,-0.0024716886121845943,-0.00234848066182049
2623,16.56462631972,,-0.00247230853866756,-0.0023486997464875125
1642,16.565503591758,,-0.0024729284655347233,-0.0023488048182502604
2408,16.583373690768003,,-0.0024735483927863077,-0.0023509451381534636
7024,16.587400691232,,-0.002474168320422091,-0.0023514274560879353
4734,16.607766380904,,-0.0024747882484422957,-0.0023538666754186763
580,16.609493343002,,-0.0024754081768467,-0.00235407351542266
3692,16.61515447824,,-0.0024760281056355276,-0.002354751555338267
2705,16.616722861056,,-0.002476648034808667,-0.0023549394021406293
7019,16.646353398756002,,-0.002477267964366007,-0.0023584882817269393
5400,16.649986544640004,,-0.0024778878943077717,-0.002358923427298456
2243,16.650900765664,,-0.0024785078246337385,-0.0023590329244787735
3590,16.656013869487996,,-0.0024791277553441304,-0.0023596453261154693
3784,16.65756326472,,-0.0024797476864387253,-0.002359830898755617
2100,16.663190710752,,-0.0024803676179177463,-0.0023605049036808145
2583,16.676675745196,,-0.0024809875497810822,-0.002362120019948481
3048,16.679233449436,,-0.002481607482028623,-0.002362426358782324
4497,16.68529634002,,-0.002482227414660591,-0.0023631525173436517
4785,16.687513549444,,-0.002482847347676765,-0.002363418074767653
5519,16.6878005904,,-0.0024834672810773667,-0.0023634524539544064
5673,16.69345293312,,-0.0024840872148622867,-0.0023641294407812045
4644,16.696254355788003,,-0.002484707149031413,-0.002364464970018634
7424,16.70057710464,,-0.00248532708358497,-0.0023649827100378305
165,16.70478041006,,-0.002485947018522734,-0.0023654861441958965
714,16.708292070071998,,-0.002486566953844929,-0.002365906739281171
2555,16.710071925378,,-0.002487186889551333,-0.002366119914358383
4205,16.71014615492,,-0.0024878068256421687,-0.002366128804906
4927,16.712093404692,,-0.0024884267621173256,-0.002366362028988372
6590,16.71851400592,,-0.0024890466989766925,-0.0023671310309167403
3371,16.725809301864,,-0.0024896666362204923,-0.0023680047959193833
6389,16.72928603016,,-0.002490286573848504,-0.0023684212071975637
4717,16.733658713681997,,-0.0024909065118609492,-0.002368944927942888
2596,16.741671132914,,-0.002491526450257607,-0.0023699045835298806
6577,16.744431405,,-0.0024921463890386995,-0.0023702351841203206
5937,16.751695343759998,,-0.0024927663282041162,-0.0023711051934411963
5689,16.75698163288,,-0.002493386267753747,-0.002371738337656642
3946,16.77140677403,,-0.002494006207687814,-0.0023734660514590448
5116,16.773892622288,,-0.0024946261480060954,-0.0023737637840289625
2912,16.77621480684,,-0.0024952460887088146,-0.002374041914430634
2017,16.787343150488002,,-0.002495866029795749,-0.00237537476744875
848,16.806674910872,,-0.002496485971267122,-0.0023776901520188446
4846,16.80924232868,,-0.002497105913122823,-0.0023779976542565896
2900,16.810383685375996,,-0.0024977258553627404,-0.0023781343557069696
1487,16.812283811929998,,-0.0024983457979870977,-0.002378361935793675
5273,16.819565244,,-0.002498965740995673,-0.002379234040306053
637,16.82760442112,,-0.002499585684388689,-0.0023801969007124597
3848,16.842523202628,,-0.002500205628165924,-0.0023819837383217673
2469,16.854841647647998,,-0.0025008255723276006,-0.002383459130989601
2660,16.856950658328,,-0.0025014455168736083,-0.0023837117293401726
326,16.859592380591998,,-0.002502065461803836,-0.0023840281310980593
4442,16.86199868146,,-0.002502685407118507,-0.002384316336196308
3586,16.864322394916,,-0.0025033053528173994,-0.0023845946497163635
7188,16.893783857010003,,-0.002503925298900736,-0.0023881232789456685
5745,16.90278215236,,-0.002504545245368294,-0.0023892010139163434
4122,16.906605365998004,,-0.002505165192220298,-0.0023896589240957463
6307,16.912386894598,,-0.0025057851394566363,-0.002390351383646563
3038,16.916531517030002,,-0.0025064050870771976,-0.0023908477892835723
5052,16.94027462348,,-0.0025070250350822058,-0.0023936915252511437
7216,16.940826603917998,,-0.0025076449834714382,-0.0023937576365086677
4129,16.948529527164,,-0.0025082649322451184,-0.002394680223447164
2757,16.9494965643,,-0.0025088848814031352,-0.0023947960464668445
6140,16.952682183195996,,-0.002509504830945378,-0.0023951775912766024
4950,16.954866825162,,-0.00251012478087207,-0.002395439248063092
6022,16.959822647143998,,-0.0025107447311829884,-0.0023960328118938726
672,16.9652241513,,-0.002511364681878357,-0.002396679755531166
4978,16.975826033688,,-0.002511984632957953,-0.002397949553749618
7116,16.978152545279997,,-0.0025126045844220003,-0.002398228202405263
7223,16.97939292504,,-0.0025132245362703876,-0.002398376763948564
7182,16.98178079094,,-0.002513844488503004,-0.0023986627610719765
5248,16.981897663679998,,-0.002514464441120073,-0.0023986767590387153
415,16.984051065936,,-0.0025150843941213717,-0.002398934674213418
6562,16.998000103794,,-0.0025157043475071243,-0.002400605364641115
1534,17.001878912549998,,-0.0025163243012771073,-0.00240106993350425
266,17.03568143046,,-0.002516944255431545,-0.0024051184953964187
5782,17.035748348444,,-0.002517564209970326,-0.002405126510231309
287,17.036986677044,,-0.0025181841648933396,-0.002405274826105094
1875,17.03732378238,,-0.002518804120200809,-0.0024053152015534734
6390,17.04337005627,,-0.0025194240758925116,-0.0024060393699164885
766,17.070689205388,,-0.0025200440319686707,-0.002409311412145416
7319,17.075067896840004,,-0.0025206639884290645,-0.002409835852466617
4487,17.083724517455998,,-0.002521283945273916,-0.0024108726647074745
4427,17.09895263995,,-0.002521903902503114,-0.0024126965524007707
333,17.10624406428,,-0.002522523860116548,-0.0024135698536962734
52,17.110229999999998,-0.002703651574314823,,
6271,17.112428318750002,,-0.002523143818114441,-0.0024143105481334573
633,17.117586009047997,,-0.0025237637764965706,-0.0024149282899374154
3520,17.12546307071,,-0.0025243837352631605,-0.002415871733610812
4855,17.126910503192,,-0.002525003694413988,-0.0024160450940688616
4390,17.129407073328,,-0.0025256236539492765,-0.0024163441108089947
79,17.148141221892,,-0.002526243613868915,-0.002418587918804611
5405,17.154168670032,,-0.002526863574172793,-0.002419309832388433
3005,17.154826180700002,,-0.002527483534861133,-0.002419388583108757
4158,17.176067036758,,-0.0025281034959337132,-0.002421932622006167
5182,17.180489199176,,-0.0025287234573907564,-0.0024224622688891057
2679,17.181643525046,,-0.0025293434192320413,-0.002422600523670624
615,17.192771722988,,-0.0025299633814577904,-0.0024239333592373834
456,17.193360627312003,,-0.0025305833440678925,-0.0024240038929062256
4288,17.201846522100002,,-0.0025312033070622373,-0.0024250202571413143
1183,17.202783558168,,-0.002531823270441048,-0.002425132486902617
892,17.20363354729,,-0.002532443234204102,-0.002425234290962813
205,17.203722320207998,,-0.0025330631983516228,-0.0024252449233853387
891,17.20575742592,,-0.002533683162883499,-0.0024254886700628524
3384,17.207587088384,,-0.0025343031277996206,-0.0024257078105939514
6007,17.210617514730004,,-0.00253492309310021,-0.0024260707678344182
4117,17.213378450534,,-0.0025355430587850453,-0.002426401447919037
609,17.216364327379996,,-0.0025361630248543496,-0.002426759069420654
6201,17.224509054000002,,-0.002536782991307901,-0.002427734571597849
1356,17.245014125802,,-0.0025374029581459218,-0.0024301904848678243
1253,17.25146930064,,-0.002538022925368302,-0.002430963627712567
5538,17.257454355834,,-0.002538642892974931,-0.0024316804638502025
6721,17.25809884485,,-0.0025392628609660307,-0.002431757654954044
