,time,survival_unbiased,survival_biased
5054,3987.7004500000003,-0.7042081279193702,
5055,3988.28861,-0.7044103728386559,
5056,3988.4477420000003,-0.7046126586692234,
5057,3989.792264,-0.7048149854276273,
5058,3989.8532880000002,-0.7050173531304327,
5059,3990.808624,-0.7052197617942145,
5060,3990.909234,-0.7054222114355578,
5061,3991.058432,-0.7056247020710579,
5062,3993.784324,-0.7058272337173197,
5063,3995.6234520000003,-0.706029806390959,
5064,3995.680672,-0.7062324201086008,
5065,3997.307296,-0.7064350748868806,
9113,3998.38821824,,-0.09126337565990034
5066,3998.823824,-0.7066377707424444,
5067,3999.26644,-0.7068405076919477,
5068,3999.8365400000002,-0.7070432857520567,
5069,4001.8644,-0.707246104939447,
5070,4002.398032,-0.7074489652708049,
5071,4005.401346,-0.707651866762827,
5072,4006.795506,-0.7078548094322196,
5073,4007.219002,-0.7080577932956995,
5074,4007.2309,-0.7082608183699934,
5075,4007.50685,-0.7084638846718385,
5076,4008.038712,-0.708666992217982,
5077,4008.07721,-0.7088701410251814,
9114,4008.155776884,,-0.0913733443189434
5078,4008.449866,-0.7090733311102045,
5079,4008.995886,-0.709276562489829,
5080,4009.275352,-0.7094798351808429,
5081,4009.643086,-0.7096831492000448,
5082,4010.313924,-0.7098865045642433,
5083,4010.523502,-0.7100899012902573,
5084,4010.928556,-0.7102933393949158,
5085,4012.285444,-0.7104968188950583,
5086,4013.263412,-0.7107003398075344,
5087,4013.968762,-0.7109039021492043,
5088,4014.444934,-0.7111075059369382,
5089,4014.455424,-0.7113111511876165,
5090,4015.373236,-0.7115148379181302,
5091,4015.924576,-0.7117185661453806,
5092,4016.272554,-0.7119223358862793,
5093,4017.59223,-0.7121261471577481,
5094,4018.636576,-0.7123299999767193,
5095,4019.797058,-0.7125338943601354,
5096,4021.328968,-0.7127378303249494,
5097,4021.8688199999997,-0.7129418078881248,
5098,4022.24234,-0.7131458270666352,
5099,4022.258984,-0.7133498878774648,
5100,4022.908982,-0.7135539903376079,
5101,4024.723802,-0.7137581344640697,
5102,4026.372176,-0.7139623202738653,
5103,4027.5639419999998,-0.7141665477840208,
5104,4028.511824,-0.714370817011572,
5105,4029.6027799999997,-0.7145751279735657,
5106,4030.7022540000003,-0.7147794806870591,
5107,4031.814516,-0.7149838751691197,
5108,4033.7944559999996,-0.7151883114368256,
5109,4034.358204,-0.715392789507265,
5110,4036.956542,-0.7155973093975372,
5111,4037.2565019999997,-0.7158018711247515,
5112,4040.8466860000003,-0.7160064747060279,
5113,4041.0312480000002,-0.716211120158497,
5114,4041.492432,-0.7164158074992997,
5115,4042.8570019999997,-0.7166205367455875,
5116,4044.024682,-0.7168253079145225,
5117,4045.172736,-0.7170301210232772,
5118,4047.563396,-0.7172349760890352,
9115,4049.08646786,,-0.09148332507242245
5119,4049.878576,-0.7174398731289898,
5120,4050.57701,-0.7176448121603455,
5121,4050.598222,-0.717849793200317,
5122,4053.0047919999997,-0.71805481626613,
5123,4053.04398,-0.7182598813750206,
5124,4054.3929959999996,-0.7184649885442351,
5125,4054.56352,-0.7186701377910312,
5126,4056.585486,-0.7188753291326765,
5127,4056.75972,-0.7190805625864497,
5128,4059.673838,-0.7192858381696401,
5129,4062.52902,-0.7194911558995473,
9116,4062.747656488,,-0.0915933179229981
5130,4068.1912979999997,-0.7196965157934818,
5131,4068.868992,-0.7199019178687649,
5132,4069.75443,-0.7201073621427283,
5133,4070.371378,-0.7203128486327148,
5134,4072.14378,-0.7205183773560773,
5135,4073.692802,-0.7207239483301797,
5136,4074.997126,-0.7209295615723968,
5137,4075.7748960000004,-0.721135217100114,
5138,4077.315426,-0.7213409149307273,
5139,4077.830472,-0.7215466550816433,
5140,4078.0804279999998,-0.7217524375702797,
5141,4078.71167,-0.7219582624140649,
5142,4081.493848,-0.7221641296304379,
9117,4081.706955612,,-0.0917033228733317
5143,4083.495472,-0.7223700392368485,
9118,4084.05163227,,-0.09181333992608587
5144,4084.1533799999997,-0.7225759912507574,
9119,4084.4108101499996,,-0.09192336908392369
5145,4086.53696,-0.722781985689636,
5146,4086.701826,-0.7229880225709665,
5147,4086.728126,-0.7231941019122419,
5148,4087.3413459999997,-0.7234002237309662,
9120,4087.8315875400003,,-0.09203341034950932
5149,4088.16248,-0.7236063880446538,
5150,4089.918262,-0.7238125948708304,
5151,4090.2852940000002,-0.7240188442270323,
5152,4090.93892,-0.7242251361308066,
5153,4094.2193679999996,-0.7244314705997117,
5154,4094.6229980000003,-0.7246378476513161,
5155,4095.4322119999997,-0.7248442673031998,
9121,4099.544277504,,-0.09214346372550762
5156,4101.045966,-0.7250507295729536,
5157,4101.066538,-0.7252572344781789,
5158,4102.49452,-0.7254637820364884,
5159,4104.0573939999995,-0.7256703722655053,
5160,4105.667116,-0.7258770051828642,
5161,4106.06327,-0.7260836808062102,
5162,4106.064738,-0.7262903991531995,
9122,4107.681359856,,-0.0922535292145847
5163,4108.835308000001,-0.7264971602414996,
5164,4109.02809,-0.7267039640887881,
5165,4109.08596,-0.7269108107127544,
5166,4109.798774,-0.7271177001310987,
5167,4110.486852,-0.7273246323615319,
5168,4110.703882,-0.7275316074217761,
5169,4113.718316,-0.7277386253295645,
5170,4115.560692,-0.7279456861026409,
5171,4116.07593,-0.7281527897587606,
5172,4117.040162,-0.7283599363156898,
5173,4117.231024000001,-0.7285671257912057,
9123,4121.8002614199995,,-0.09236360681940721
5174,4122.162782,-0.7287743582030964,
5175,4122.328546,-0.7289816335691613,
5176,4123.191278,-0.7291889519072109,
5177,4124.062202,-0.7293963132350664,
5178,4125.714524,-0.7296037175705605,
5179,4126.868538000001,-0.7298111649315367,
5180,4127.630914,-0.73001865533585,
5181,4127.764284,-0.730226188801366,
5182,4128.440016,-0.7304337653459619,
9124,4128.517568320001,,-0.09247369654264277
9125,4130.990080554001,,-0.09258379838695979
5183,4132.2008319999995,-0.7306413849875258,
5184,4134.258378,-0.7308490477439569,
5185,4136.44196,-0.7310567536331655,
5186,4136.721416,-0.7312645026730734,
5187,4138.174866,-0.7314722948816132,
5188,4140.060796,-0.731680130276729,
5189,4142.5172919999995,-0.731888008876376,
5190,4142.64375,-0.7320959306985201,
5191,4144.078944,-0.7323038957611392,
5192,4144.786822,-0.732511904082222,
5193,4145.173138,-0.7327199556797684,
5194,4146.231906,-0.7329280505717899,
5195,4147.602032,-0.7331361887763086,
5196,4148.699259999999,-0.7333443703113584,
5197,4148.724358,-0.7335525951949842,
5198,4149.94911,-0.7337608634452423,
5199,4153.908142,-0.7339691750802004,
5200,4156.70647,-0.7341775301179372,
5201,4157.439128,-0.7343859285765428,
9126,4158.674406776,,-0.09269391235502793
5202,4158.89354,-0.7345943704741187,
5203,4159.766892,-0.7348028558287778,
5204,4161.602436,-0.7350113846586441,
5205,4162.495568,-0.735219956981853,
5206,4162.734948,-0.7354285728165514,
5207,4162.925798,-0.7356372321808974,
5208,4164.2573139999995,-0.7358459350930605,
5209,4165.051382000001,-0.7360546815712218,
5210,4165.54559,-0.7362634716335733,
5211,4165.979894,-0.7364723052983189,
5212,4166.235298,-0.7366811825836737,
5213,4167.8235159999995,-0.736890103507864,
5214,4168.937992,-0.7370990680891281,
5215,4169.700492,-0.737308076345715,
5216,4169.924068,-0.7375171282958858,
5217,4172.4297719999995,-0.7377262239579127,
5218,4172.567176,-0.7379353633500793,
5219,4175.4532420000005,-0.7381445464906811,
5220,4175.746316,-0.7383537733980244,
5221,4175.762884,-0.7385630440904278,
5222,4178.060654,-0.7387723585862208,
5223,4179.68117,-0.7389817169037446,
5224,4182.217768,-0.7391911190613522,
5225,4183.06146,-0.7394005650774073,
5226,4183.310424,-0.7396100549702861,
9127,4184.326779732,,-0.09280403844951732
5227,4184.418447999999,-0.739819588758376,
5228,4184.475313999999,-0.7400291664600757,
9128,4185.453142548,,-0.09291417667309902
5229,4186.976114,-0.7402387880937958,
5230,4188.222008,-0.7404484536779584,
5231,4188.317518,-0.740658163230997,
5232,4191.26743,-0.740867916771357,
5233,4191.327392,-0.7410777143174953,
5234,4192.953472,-0.7412875558878803,
5235,4193.035002,-0.7414974415009921,
5236,4193.833705999999,-0.7417073711753224,
5237,4196.049708,-0.7419173449293747,
5238,4197.352678,-0.7421273627816639,
5239,4197.361608,-0.7423374247507171,
5240,4197.4627199999995,-0.7425475308550723,
5241,4197.999036,-0.7427576811132798,
5242,4199.414076,-0.7429678755439012,
5243,4199.736632,-0.7431781141655103,
9129,4200.0177664719995,,-0.09302432702844532
5244,4200.079898,-0.7433883969966921,
5245,4200.9448059999995,-0.7435987240560435,
9130,4202.437621536,,-0.09313448951822903
5246,4202.56834,-0.7438090953621733,
5247,4205.002302,-0.7440195109337019,
5248,4205.011214,-0.7442299707892613,
5249,4206.0217680000005,-0.7444404749474959,
5250,4209.52021,-0.7446510234270609,
5251,4211.179714,-0.7448616162466241,
5252,4213.695996,-0.7450722534248647,
5253,4214.110058,-0.7452829349804738,
5254,4215.4569440000005,-0.7454936609321545,
5255,4216.143488,-0.7457044312986214,
5256,4218.579764,-0.745915246098601,
5257,4218.812218,-0.7461261053508319,
5258,4220.258724,-0.7463370090740644,
9131,4222.603100192,,-0.09324466414512396
5259,4222.73816,-0.7465479572870606,
5260,4223.008734,-0.7467589500085945,
5261,4224.4802819999995,-0.746969987257452,
5262,4225.815804,-0.747181069052431,
5263,4225.996244,-0.7473921954123411,
5264,4228.3681480000005,-0.7476033663560042,
5265,4228.476466,-0.7478145819022535,
5266,4231.837722,-0.7480258420699347,
5267,4232.46951,-0.7482371468779053,
5268,4238.135698,-0.7484484963450346,
5269,4240.869294,-0.7486598904902041,
5270,4241.0296880000005,-0.748871329332307,
5271,4242.283102,-0.7490828128902486,
5272,4242.3957,-0.7492943411829464,
5273,4243.725904,-0.7495059142293296,
9132,4243.888347728,,-0.09335485091180469
5274,4244.25791,-0.7497175320483397,
5275,4244.725324,-0.7499291946589298,
9133,4244.752723978001,,-0.09346504982094704
5276,4245.528424,-0.7501409020800657,
5277,4246.38482,-0.7503526543307245,
5278,4247.427138,-0.7505644514298959,
5279,4247.429303999999,-0.7507762933965817,
5280,4247.824096,-0.7509881802497953,
5281,4249.55683,-0.7512001120085624,
5282,4254.50116,-0.751412088691921,
9134,4255.512552902,,-0.09357526087522736
5283,4256.569968000001,-0.7516241103189212,
5284,4256.9902,-0.7518361769086249,
5285,4258.752852,-0.7520482884801063,
5286,4260.396309999999,-0.7522604450524519,
5287,4260.802444,-0.7524726466447601,
5288,4260.85828,-0.7526848932761416,
9135,4261.0021253,,-0.09368548407732301
5289,4261.120782,-0.7528971849657193,
5290,4262.223828,-0.7531095217326282,
5291,4263.19895,-0.7533219035960154,
5292,4263.39649,-0.7535343305750404,
5293,4263.51955,-0.753746802688875,
5294,4264.927342,-0.7539593199567027,
5295,4266.29262,-0.7541718823977199,
9136,4266.408929262,,-0.09379571942991208
5296,4267.1487400000005,-0.7543844900311347,
5297,4267.191167999999,-0.7545971428761679,
5298,4267.882386,-0.7548098409520522,
5299,4270.487192,-0.7550225842780328,
9137,4271.134256060001,,-0.09390596693567396
5300,4272.510376,-0.7552353728733671,
5301,4272.701614,-0.7554482067573246,
5302,4272.923118,-0.7556610859491876,
5303,4274.820678,-0.7558740104682503,
5304,4275.300106,-0.7560869803338195,
9138,4275.593608588,,-0.09401622659728855
5305,4275.92487,-0.756299995565214,
5306,4277.087442,-0.7565130561817651,
5307,4277.151204,-0.7567261622028166,
5308,4280.688230000001,-0.7569393136477247,
9139,4284.234738108,,-0.0941264984174367
5309,4284.273006,-0.7571525105358577,
5310,4284.816441999999,-0.7573657528865965,
5311,4285.634185999999,-0.7575790407193342,
5312,4286.504668,-0.7577923740534767,
5313,4287.024152,-0.7580057529084417,
5314,4291.6936160000005,-0.7582191773036602,
5315,4292.09737,-0.7584326472585748,
5316,4292.517212000001,-0.758646162792641,
9140,4292.759208224001,,-0.09423678239880012
9141,4292.867174700001,,-0.09434707854406169
5317,4293.176071999999,-0.7588597239253266,
5318,4294.14958,-0.7590733306761122,
9142,4294.598267268,,-0.09445738685590487
5319,4295.693436,-0.7592869830644903,
5320,4295.757208,-0.7595006811099665,
9143,4297.517033804,,-0.09456770733701408
5321,4299.039926,-0.7597144248320584,
5322,4300.006780000001,-0.7599282142502966,
5323,4300.835004,-0.7601420493842237,
5324,4300.940568,-0.7603559302533953,
5325,4301.6711780000005,-0.7605698568773795,
5326,4301.785798000001,-0.7607838292757566,
5327,4302.684426,-0.7609978474681197,
5328,4303.684352,-0.7612119114740747,
9144,4305.2514842400005,,-0.09467803999007456
5329,4305.267236,-0.7614260213132397,
5330,4306.083732,-0.7616401770052458,
5331,4306.465740000001,-0.7618543785697361,
5332,4306.467208,-0.7620686260263672,
9145,4306.550335542,,-0.09478838481777276
5333,4311.475982,-0.7622829193948074,
5334,4312.032424,-0.7624972586947385,
5335,4312.376188,-0.7627116439458544,
5336,4313.0312699999995,-0.7629260751678619,
5337,4313.572314,-0.7631405523804803,
5338,4313.611612,-0.7633550756034417,
5339,4314.211598,-0.7635696448564911,
5340,4314.4770020000005,-0.763784260159386,
5341,4315.167068,-0.7639989215318965,
5342,4315.291913999999,-0.7642136289938055,
5343,4315.4396480000005,-0.764428382564909,
5344,4315.605264000001,-0.7646431822650153,
5345,4315.7756500000005,-0.7648580281139458,
5346,4316.52388,-0.7650729201315343,
5347,4317.189068,-0.7652878583376277,
5348,4318.297672000001,-0.7655028427520857,
9146,4319.361707569999,,-0.09489874182279567
5349,4320.67533,-0.7657178733947807,
9147,4320.768315734,,-0.0950091110078312
5350,4322.8615199999995,-0.765932950285598,
5351,4326.127506,-0.7661480734444356,
5352,4326.315332,-0.7663632428912044,
5353,4330.175156,-0.7665784586458283,
5354,4330.73297,-0.7667937207282438,
9148,4330.774492704,,-0.09511949237556845
5355,4331.009190000001,-0.7670090291584006,
5356,4331.268806,-0.767224383956261,
5357,4331.461638000001,-0.7674397851418004,
9149,4331.75430308,,-0.09522988592869709
5358,4331.82796,-0.7676552327350069,
5359,4333.435516,-0.7678707267558817,
5360,4335.220198,-0.7680862672244392,
5361,4337.220356,-0.7683018541607058,
5362,4338.658564,-0.7685174875847219,
9150,4338.81879588,,-0.09534029166990782
5363,4338.827018,-0.7687331675165404,
5364,4339.44657,-0.7689488939762272,
5365,4339.810338,-0.7691646669838613,
9151,4341.458235972001,,-0.09545070960189204
5366,4341.56247,-0.7693804865595344,
9152,4341.664201376,,-0.0955611397273425
9153,4342.73004256,,-0.09567158204895239
5367,4343.51339,-0.7695963527233516,
5368,4346.520868,-0.7698122654954308,
5369,4346.853182,-0.770028224895903,
5370,4347.081938,-0.7702442309449122,
5371,4347.956872000001,-0.7704602836626155,
9154,4347.97485528,,-0.09578203656941596
5372,4349.41177,-0.7706763830691832,
5373,4350.483424,-0.7708925291847982,
9155,4350.829523472,,-0.09589250329142823
5374,4352.739009999999,-0.7711087220296572,
5375,4352.86976,-0.7713249616239695,
5376,4354.772342,-0.7715412479879573,
5377,4355.33968,-0.7717575811418568,
5378,4357.30477,-0.7719739611059163,
5379,4357.428796,-0.7721903879003982,
5380,4361.099032,-0.7724068615455775,
5381,4361.413082,-0.7726233820617421,
5382,4362.480868,-0.7728399494691939,
5383,4362.597264,-0.7730565637882473,
5384,4363.113404,-0.7732732250392302,
5385,4364.0077599999995,-0.7734899332424838,
5386,4368.408482,-0.7737066884183623,
9156,4369.359018712,,-0.09600298221768547
5387,4369.6928880000005,-0.7739234905872331,
5388,4369.928904,-0.7741403397694772,
5389,4376.498804,-0.7743572359854886,
5390,4377.08165,-0.7745741792556745,
5391,4377.702593999999,-0.7747911696004556,
5392,4378.292306,-0.7750082070402657,
5393,4378.41051,-0.7752252915955522,
5394,4378.681206,-0.7754424232867755,
5395,4379.701224,-0.7756596021344095,
5396,4380.118162,-0.7758768281589413,
5397,4380.147536,-0.7760941013808715,
9157,4381.25435652,,-0.09611347335088448
5398,4382.104522,-0.7763114218207141,
5399,4383.58024,-0.7765287894989963,
5400,4385.809864,-0.776746204436259,
5401,4388.286516,-0.7769636666530558,
5402,4389.231986,-0.7771811761699547,
5403,4390.44211,-0.7773987330075364,
9158,4393.316683392,,-0.09622397669372308
5404,4393.545843999999,-0.7776163371863952,
9159,4395.7458830880005,,-0.09633449224889985
5405,4396.532852,-0.7778339887271392,
5406,4397.720358,-0.7780516876503892,
5407,4397.99957,-0.7782694339767804,
5408,4399.394992,-0.7784872277269607,
5409,4399.460247999999,-0.7787050689215919,
5410,4403.558942,-0.7789229575813492,
5411,4405.221184,-0.7791408937269214,
5412,4405.751376,-0.7793588773790107,
5413,4406.163992,-0.779576908558333,
5414,4406.387127999999,-0.7797949872856175,
5415,4406.984294,-0.7800131135816073,
5416,4407.538492,-0.7802312874670587,
5417,4409.501934000001,-0.7804495089627419,
5418,4409.956628,-0.7806677780894405,
5419,4410.781316,-0.780886094867952,
5420,4411.709110000001,-0.7811044593190873,
5421,4412.446072,-0.7813228714636707,
5422,4413.286368,-0.7815413313225407,
5423,4415.463408,-0.7817598389165489,
5424,4415.849182,-0.781978394266561,
5425,4416.342592,-0.7821969973934563,
5426,4417.613586,-0.7824156483181276,
5427,4417.624824,-0.7826343470614814,
5428,4418.354732,-0.7828530936444383,
5429,4419.038092,-0.7830718880879323,
5430,4420.0332960000005,-0.7832907304129113,
5431,4421.820578,-0.7835096206403366,
5432,4428.205553999999,-0.7837285587911837,
5433,4428.4901119999995,-0.7839475448864418,
5434,4429.35133,-0.7841665789471138,
5435,4430.9825980000005,-0.7843856609942165,
5436,4432.830872,-0.7846047910487802,
9160,4433.114185276,,-0.09644502001911465
5437,4435.450732,-0.7848239691318494,
5438,4436.41942,-0.7850431952644823,
5439,4436.73788,-0.7852624694677509,
5440,4439.73686,-0.7854817917627412,
5441,4440.308440000001,-0.7857011621705532,
5442,4442.48771,-0.7859205807123002,
5443,4443.475802,-0.7861400474091099,
5444,4443.8995700000005,-0.786359562282124,
5445,4445.234916,-0.7865791253524977,
5446,4447.882065999999,-0.7867987366414007,
5447,4449.6567860000005,-0.7870183961700159,
5448,4449.678922,-0.7872381039595407,
5449,4450.53124,-0.7874578600311866,
5450,4450.94092,-0.7876776644061786,
5451,4451.934416,-0.7878975171057561,
5452,4453.947504,-0.7881174181511722,
5453,4454.402598000001,-0.7883373675636942,
5454,4454.572142,-0.7885573653646034,
5455,4455.836284,-0.7887774115751953,
5456,4459.649154,-0.7889975062167794,
5457,4461.84484,-0.789217649310679,
5458,4464.491822,-0.7894378408782315,
5459,4465.757697999999,-0.789658080940789,
5460,4466.293928,-0.789878369519717,
5461,4466.680538,-0.7900987066363957,
5462,4467.064508,-0.7903190923122189,
5463,4468.041708,-0.7905395265685947,
5464,4468.775768,-0.7907600094269457,
9161,4469.30603938,,-0.09655556000706783
5465,4469.349732,-0.7909805409087084,
